"No.","Time","Source","Destination","Protocol","Length","Info"
"560","183.992709390","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"561","183.993012839","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=15335 Ack=20527 Win=65535 Len=0"
"568","184.366475069","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"569","184.366777502","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=15335 Ack=20710 Win=65535 Len=0"
"570","184.452935432","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"571","184.494584116","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=20710 Ack=15448 Win=65535 Len=0"
"572","186.352352635","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"573","186.352742605","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=15448 Ack=20909 Win=65535 Len=0"
"574","186.454759008","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"575","186.454794638","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=20909 Ack=15561 Win=65535 Len=0"
"576","188.352779964","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"577","188.353069895","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=15561 Ack=21042 Win=65535 Len=0"
"578","188.432072470","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"579","188.432116255","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=21042 Ack=15674 Win=65535 Len=0"
"580","190.373803209","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"581","190.374300107","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=15674 Ack=21241 Win=65535 Len=0"
"582","190.455067017","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"583","190.455158944","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=21241 Ack=15787 Win=65535 Len=0"
"584","192.363051484","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"585","192.363321085","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=15787 Ack=21408 Win=65535 Len=0"
"586","192.453673720","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
